------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
  558 |  1 asmdemo.s    294 | Comment     | 11 |         |    0 | 00/0F99               | *<sym>
  559 |  1 asmdemo.s    295 | Data        | 11 |         |    1 | 00/0F99 : 01          | carryf               db       1                    
  560 |  1 asmdemo.s    296 | Comment     | 11 |         |    0 | 00/0F9A               | *<sym>
  561 |  1 asmdemo.s    297 | Data        | 11 |         |    1 | 00/0F9A : 01          | inverse              db       1                    
  562 |  1 asmdemo.s    298 | Empty       | 11 |         |    0 | 00/0F9B               |                                                    
  563 |  1 asmdemo.s    299 | Comment     | 11 |         |    0 | 00/0F9B               | *<sym>
  564 |  1 asmdemo.s    300 | Empty       | 11 |         |    0 | 00/0F9B               | Doimg                                              
  565 |  1 asmdemo.s    301 | Comment     | 11 |         |    0 | 00/0F9B               | ***** init *****
  566 |  1 asmdemo.s    302 | Empty       | 11 |         |    0 | 00/0F9B               |                                                    
  567 |  1 asmdemo.s    303 | Code        | 11 |         |    3 | 00/0F9B : 20 A2 14    |                      jsr      clearbuffer          ; clear line buffer
  568 |  1 asmdemo.s    304 | Empty       | 11 |         |    0 | 00/0F9E               |                                                    
  569 |  1 asmdemo.s    305 | Code        | 11 |         |    2 | 00/0F9E : A9 00       |                      lda      #0                   ; init input line counter
  570 |  1 asmdemo.s    306 | Code        | 11 |         |    3 | 00/0FA0 : 8D 21 0F    |                      sta      lineCnt              
  571 |  1 asmdemo.s    307 | Code        | 11 |         |    3 | 00/0FA3 : 8D 23 0F    |                      sta      inputBitCnt          ; init input bit counter
  572 |  1 asmdemo.s    308 | Code        | 11 |         |    3 | 00/0FA6 : 8D 24 0F    |                      sta      inputBitCnt+1        
  573 |  1 asmdemo.s    309 | Code        | 11 |         |    3 | 00/0FA9 : 8D 27 0F    |                      sta      inputByteCnt         ; init # of byte in a row
  574 |  1 asmdemo.s    310 | Empty       | 11 |         |    0 | 00/0FAC               |                                                    
  575 |  1 asmdemo.s    311 | Code        | 11 |         |    3 | 00/0FAC : 8D 25 0F    |                      sta      outputBitPos         ; init output bit counter
  576 |  1 asmdemo.s    312 | Empty       | 11 |         |    0 | 00/0FAF               |                                                    
  577 |  1 asmdemo.s    313 | Code        | 11 |         |    3 | 00/0FAF : AD F0 0E    |                      lda      imgdata              ; init pointer to image data (input)
  578 |  1 asmdemo.s    314 | Code        | 11 |         |    3 | 00/0FB2 : 8D FC 0F    |                      sta      lineloop+1           
  579 |  1 asmdemo.s    315 | Code        | 11 |         |    3 | 00/0FB5 : AD F1 0E    |                      lda      imgdata+1            
  580 |  1 asmdemo.s    316 | Code        | 11 |         |    3 | 00/0FB8 : 8D FD 0F    |                      sta      lineloop+2           
  581 |  1 asmdemo.s    317 | Empty       | 11 |         |    0 | 00/0FBB               |                                                    
  582 |  1 asmdemo.s    318 | Code        | 11 |         |    2 | 00/0FBB : A9 49       |                      lda      #<outbuff            ; init pointer to ouput (buffer)
  583 |  1 asmdemo.s    319 | Code        | 11 |         |    3 | 00/0FBD : 8D 21 10    |                      sta      getoutbyte+1         
  584 |  1 asmdemo.s    320 | Code        | 11 |         |    2 | 00/0FC0 : A9 0F       |                      lda      #>outbuff            
  585 |  1 asmdemo.s    321 | Code        | 11 |         |    3 | 00/0FC2 : 8D 22 10    |                      sta      getoutbyte+2         
  586 |  1 asmdemo.s    322 | Empty       | 11 |         |    0 | 00/0FC5               |                                                    
  587 |  1 asmdemo.s    323 | Code        | 11 |         |    2 | 00/0FC5 : A2 00       |                      ldx      #0                   ; init tableOne (= eor table Zero)
  588 |  1 asmdemo.s    324 | Comment     | 11 |         |    0 | 00/0FC7               | *<sym> 
  589 |  1 asmdemo.s    325 | Code        | 11 |         |    3 | 00/0FC7 : BD 28 0F    | tabloop              lda      tableZero,x          
  590 |  1 asmdemo.s    326 | Code        | 11 |         |    2 | 00/0FCA : 49 FF       |                      eor      #$FF                 
  591 |  1 asmdemo.s    327 | Code        | 11 |         |    3 | 00/0FCC : 9D 2F 0F    |                      sta      tableOne,x           
  592 |  1 asmdemo.s    328 | Code        | 11 |         |    1 | 00/0FCF : E8          |                      inx                           
  593 |  1 asmdemo.s    329 | Code        | 11 |         |    2 | 00/0FD0 : E0 07       |                      cpx      #7                   
  594 |  1 asmdemo.s    330 | Code        | 11 |         |    2 | 00/0FD2 : D0 F3       |                      bne      tabloop              
  595 |  1 asmdemo.s    331 | Comment     | 11 |         |    0 | 00/0FD4               | *<sym>
  596 |  1 asmdemo.s    332 | Empty       | 11 |         |    0 | 00/0FD4               | getwidth                                           
  597 |  1 asmdemo.s    333 | Code        | 11 |         |    3 | 00/0FD4 : AD EA 0E    |                      lda      hdef                 
  598 |  1 asmdemo.s    334 | Code        | 11 |         |    3 | 00/0FD7 : AE EB 0E    |                      ldx      hdef+1               
  599 |  1 asmdemo.s    335 | Code        | 11 |         |    3 | 00/0FDA : 20 C6 14    |                      jsr      computeBytes         
  600 |  1 asmdemo.s    336 | Code        | 11 |         |    3 | 00/0FDD : 8E 36 0F    |                      stx      bitmapwidth          
  601 |  1 asmdemo.s    337 | Comment     | 11 |         |    0 | 00/0FE0               | *<sym>
  602 |  1 asmdemo.s    338 | Empty       | 11 |         |    0 | 00/0FE0               | setline                                            
  603 |  1 asmdemo.s    339 | Code        | 11 |         |    3 | 00/0FE0 : AD EC 0E    |                      lda      vdef                 
  604 |  1 asmdemo.s    340 | Code        | 11 |         |    3 | 00/0FE3 : 8D 3B 0F    |                      sta      imageLine+2          ; set vertical position of lower image line
  605 |  1 asmdemo.s    341 | Empty       | 11 |         |    0 | 00/0FE6               |                                                    
  606 |  1 asmdemo.s    342 | Code        | 11 |         |    3 | 00/0FE6 : AD 36 0F    |                      lda      bitmapwidth          
  607 |  1 asmdemo.s    343 | Code        | 11 |         |    1 | 00/0FE9 : 0A          |                      asl                           
  608 |  1 asmdemo.s    344 | Code        | 11 |         |    3 | 00/0FEA : 8D 3F 0F    |                      sta      imgw                 ; set image width in byte
  609 |  1 asmdemo.s    345 | Empty       | 11 |         |    0 | 00/0FED               |                                                    
  610 |  1 asmdemo.s    346 | Code        | 11 |         |    3 | 00/0FED : AD EA 0E    |                      lda      hdef                 ; set clip rectangle in pixels
  611 |  1 asmdemo.s    347 | Code        | 11 |         |    1 | 00/0FF0 : 0A          |                      asl                           
  612 |  1 asmdemo.s    348 | Code        | 11 |         |    3 | 00/0FF1 : 8D 45 0F    |                      sta      clipr+4              
  613 |  1 asmdemo.s    349 | Code        | 11 |         |    3 | 00/0FF4 : AD EB 0E    |                      lda      hdef+1               
  614 |  1 asmdemo.s    350 | Code        | 11 |         |    1 | 00/0FF7 : 2A          |                      rol                           
  615 |  1 asmdemo.s    351 | Code        | 11 |         |    3 | 00/0FF8 : 8D 46 0F    |                      sta      clipr+5              
  616 |  1 asmdemo.s    352 | Empty       | 11 |         |    0 | 00/0FFB               |                                                    
  617 |  1 asmdemo.s    353 | Comment     | 11 |         |    0 | 00/0FFB               | ***** process data *****
  618 |  1 asmdemo.s    354 | Comment     | 11 |         |    0 | 00/0FFB               | * outer loop (on all bytes of an image line)
  619 |  1 asmdemo.s    355 | Comment     | 11 |         |    0 | 00/0FFB               | *<sym>   
  620 |  1 asmdemo.s    356 | Empty       | 11 |         |    0 | 00/0FFB               | lineloop                                           ; get a new input byte
  621 |  1 asmdemo.s    357 | Code        | 11 |         |    3 | 00/0FFB : AD FF FF    |                      lda      $ffff                ; self modified
  622 |  1 asmdemo.s    358 | Code        | 11 |         |    1 | 00/0FFE : 48          |                      pha                           
  623 |  1 asmdemo.s    359 | Code        | 11 |         |    3 | 00/0FFF : AD 9A 0F    |                      lda      inverse              
  624 |  1 asmdemo.s    360 | Code        | 11 |         |    2 | 00/1002 : F0 06       |                      beq      normalvideo          
  625 |  1 asmdemo.s    361 | Code        | 11 |         |    1 | 00/1004 : 68          |                      pla                           
  626 |  1 asmdemo.s    362 | Code        | 11 |         |    2 | 00/1005 : 49 FF       |                      eor      #$ff                 
  627 |  1 asmdemo.s    363 | Code        | 11 |         |    3 | 00/1007 : 4C 0B 10    |                      jmp      inversevideo         
  628 |  1 asmdemo.s    364 | Comment     | 11 |         |    0 | 00/100A               | *<sym>
  629 |  1 asmdemo.s    365 | Empty       | 11 |         |    0 | 00/100A               | normalvideo                                        
  630 |  1 asmdemo.s    366 | Code        | 11 |         |    1 | 00/100A : 68          |                      pla                           
  631 |  1 asmdemo.s    367 | Comment     | 11 |         |    0 | 00/100B               | *<sym>
  632 |  1 asmdemo.s    368 | Empty       | 11 |         |    0 | 00/100B               | inversevideo                                       
